272,西洋なし,10
273,青ピーマン,10
274,赤たまねぎ,10
275,赤ピーマン,10
276,トマト,10
277,ミニトマト,10
278,切りみつば,10
279,切干しだいこん,10
280,漬物,10
281,くり,10
282,なし,10
283,野菜ミックスジュース,10
284,葉しょうが,10
285,葉だいこん,10
286,葉たまねぎ,10
287,葉にんじん,10
288,葉ねぎ,10
289,なばな,10
290,あいがも,20
291,アイスクリーム,20
292,アイスミルク,20
293,あひる,20
294,あひる卵,20
295,いなご,20
296,いのしし肉,20
297,ソーセージ,20
298,うこっけい卵,20
299,うさぎ肉,20
300,うずら肉,20
301,うずら卵,20
302,かえる,20
303,カゼイン,20
304,きじ肉,20
305,くじら肉,20
306,クリーム,20
307,コーヒーホワイトナー,20
308,コンビーフ缶詰,20
309,しちめんちょう,20
310,シャーベット,20
311,ベーコン,20
312,すずめ,20
313,すっぽん,20
314,スモークタン,20
315,スモークレバー,20
316,ソフトクリーム,20
317,チーズスプレッド,20
318,チーズホエーパウダー,20
319,チキンナゲット,20
320,鶏ささみ,20
321,鶏すなぎも,20
322,鶏つくね,20
323,鶏なんこつ,20
324,鶏ひき肉,20
325,鶏むね,20
326,鶏もも,20
327,鶏レバー,20
328,鶏手羽先,20
329,鶏手羽元,20
330,鶏皮,20
331,ナチュラルチーズ,20
332,はちの子缶詰,20
333,はと肉,20
334,ビーフジャーキー,20
335,フォアグラ,20
336,豚かたロース,20
337,豚そともも,20
338,豚ばら,20
339,豚ひき肉,20
340,豚ヒレ,20
341,豚ホルモン,20
342,豚もも,20
343,豚ロース,20
344,豚軟骨,20
345,プロセスチーズ,20
346,ホイップクリーム,20
347,ほろほろちょう,20
348,ボンレスハム,20
349,まがも,20
350,マトン,20
351,やぎ肉,20
352,やぎ乳,20
353,ヨーグルト,20
354,ラクトアイス,20
355,ラム,20
356,レバーペースト,20
357,ローストビーフ,20
358,ロースハム,20
359,牛かたロース,20
360,牛サーロイン,20
361,牛そともも,20
362,牛ばら,20
363,牛ひき肉,20
364,牛ヒレ,20
365,牛ホルモン,20
366,牛もも,20
367,牛ランプ,20
368,牛リブロース,20
369,鶏卵,20
370,骨付きハム,20
371,鹿肉,20
372,焼きぶた,20
373,焼き鳥缶詰,20
374,生ハム,20
375,生クリーム,20
376,全粉乳,20
377,脱脂乳,20
378,脱脂粉乳,20
379,豚足,20
380,乳飲料,20
381,乳酸菌飲料,20
382,乳児用液体ミルク,20
383,乳児用調製粉乳,20
384,馬肉,20
385,牛乳,20
386,練乳,20
387,あいなめ,30
388,あおさ,30
389,あおのり,30
390,あかいか,30
391,あかがい,30
392,あげまき,30
393,あこうだい,30
394,あさり,30
395,あなご,30
396,あぶらつのざめ,30
397,あまえび,30
398,あまご,30
399,あまだい,30
400,あみ,30
401,あゆ,30
402,アラスカめぬけ,30
403,あらめ,30
404,あわび,30
405,あんこう,30
406,いいだこ,30
407,いがい,30
408,いかなご,30
409,いさき,30
410,いしだい,30
411,いせえび,30
412,いたやがい,30
413,いとよりだい,30
414,いぼだい,30
415,いわし缶詰,30
416,いわな,30
417,いわのり,30
418,うぐい,30
419,うなぎ,30
420,うに,30
421,うまづらはぎ,30
422,うみぶどう,30
423,うるめいわし,30
424,えい,30
425,えごのり,30
426,エスカルゴ,30
427,えそ,30
428,えながおにこんぶ,30
429,おいかわ,30
430,おおさが,30
431,おきあみ,30
432,おきなわもずく,30
433,おこぜ,30
434,おごのり,30
435,おひょう,30
436,かき（魚介）,30
437,がごめこんぶ,30
438,かさご,30
439,がざみ,30
440,かじか,30
441,かたくちいわし,30
442,かつお,30
443,カットわかめ,30
444,かに風味かまぼこ,30
445,かます,30
446,からふとます,30
447,かわのり,30
448,かわはぎ,30
449,かんぱち,30
450,きす,30
451,きだい,30
452,きちじ,30
453,まぐろ,30
454,きびなご,30
455,キャビア,30
456,キングクリップ,30
457,ぎんざけ,30
458,ぎんだら,30
459,きんめだい,30
460,くきわかめ,30
461,ぐち,30
462,くらげ,30
463,くるまえび,30
464,くろかじき,30
465,くろだい,30
466,けんさきいか,30
467,こい,30
468,こういか,30
469,このしろ,30
470,ごまさば,30
471,さくらえび,30
472,さくらます,30
473,さざえ,30
474,さつま揚げ,30
475,さば缶詰,30
476,さより,30
477,さるぼう,30
478,さわら,30
479,さんま,30
480,しいら,30
481,しじみ,30
482,したびらめ,30
483,しばえび,30
484,しまあじ,30
485,しゃこ,30
486,しらうお,30
487,しらす,30
488,しらす干し,30
489,シルバー,30
490,しろさけ,30
491,すいぜんじのり,30
492,すけとうだら,30
493,すずき,30
494,するめいか,30
495,ずわいがに,30
496,す巻きかまぼこ,30
497,そうだがつお,30
498,たいせいようさけ,30
499,たいせいようさば,30
500,たいらがい,30
501,たかさご,30
502,たかべ,30
503,たたみいわし,30
504,たちうお,30
505,だて巻,30
506,たにし,30
507,たらばがに,30
508,ちか,30
509,ちだい,30
510,ちょうせんはまぐり,30
511,つくだ煮,30
512,つぶ,30
513,つみれ,30
514,てんぐさ,30
515,とこぶし,30
516,とさかのり,30
517,どじょう,30
518,とびうお,30
519,とらふぐ,30
520,とりがい,30
521,ナイルティラピア,30
522,ながこんぶ,30
523,なまこ,30
524,なまず,30
525,なると,30
526,にぎす,30
527,にしまあじ,30
528,にじます,30
529,にしん,30
530,ばい,30
531,ばかがい,30
532,はぜ,30
533,はたはた,30
534,バナメイえび,30
535,はまぐり,30
536,はまふえふき,30
537,はも,30
538,はんぺん,30
539,ひじき,30
540,ひとえぐさ,30
541,ひらまさ,30
542,ひらめ,30
543,びんなが,30
544,ふかひれ,30
545,ふな,30
546,ふのり,30
547,ブラックタイガー,30
548,ぶり,30
549,べにざけ,30
550,ほうぼう,30
551,ホキ,30
552,ほしのり,30
553,ほそめこんぶ,30
554,ほたてがい,30
555,ほたるいか,30
556,ほっきがい,30
557,ほっけ,30
558,ほや,30
559,ぼら,30
560,ほんもろこ,30
561,まあじ,30
562,まいわし,30
563,まかじき,30
564,まがれい,30
565,シーチキン,30
566,まこがれい,30
567,まごち,30
568,まこんぶ,30
569,まさば,30
570,マジェランあいなめ,30
571,ますのすけ,30
572,まだい,30
573,まだこ,30
574,まだら,30
575,まつも,30
576,まながつお,30
577,まふぐ,30
578,まるあじ,30
579,みずだこ,30
580,みついしこんぶ,30
581,みなみくろたち,30
582,みなみだら,30
583,みりん干し,30
584,みるがい,30
585,むかでのり,30
586,むつ,30
587,むろあじ,30
588,めかじき,30
589,めかぶわかめ,30
590,めごち,30
591,めざし,30
592,めじな,30
593,めばち,30
594,めばる,30
595,メルルーサ,30
596,もずく,30
597,やつめうなぎ,30
598,やまめ,30
599,やりいか,30
600,よしきりざめ,30
601,りしりこんぶ,30
602,わかさぎ,30
603,塩昆布,30
604,乾燥わかめ,30
605,干しかれい,30
606,魚肉ソーセージ,30
607,魚肉ハム,30
608,原藻,30
609,刻み昆布,30
610,黒はんぺん,30
611,昆布巻きかまぼこ,30
612,削り昆布,30
613,子持ちがれい,30
614,焼きのり,30
615,焼き竹輪,30
616,焼き抜きかまぼこ,30
617,蒸しかまぼこ,30
618,大正えび,30
619,湯通し塩蔵わかめ,30
620,味付けのり,30
621,毛がに,30
622,あまに油,40
623,うすくちしょうゆ,40
624,ウスターソース,40
625,えごま油,40
626,エビチリの素,40
627,オイスターソース,40
628,オールスパイス,40
629,オニオンパウダー,40
630,オリーブオイル,40
631,お好み焼きソース,40
632,お茶漬けの素,40
633,ガーリックパウダー,40
634,からし,40
635,カレールウ,40
636,カレー粉,40
637,キムチの素,40
638,グラニュー糖,40
639,クローブ,40
640,こいくちしょうゆ,40
641,コーヒーシュガー,40
642,こしょう,40
643,ごまだれ,40
644,ごまドレッシング,40
645,ごま油,40
646,サウザンアイランドドレッシング,40
647,サラダ油,40
648,さんしょう,40
649,シナモン,40
650,しょうがチューブ,40
651,ショートニング,40
652,すし酢,40
653,セージ,40
654,タイム,40
655,チリソース,40
656,チリパウダー,40
657,チリペッパーソース,40
658,デミグラスソース,40
659,てんさい含蜜糖,40
660,テンメンジャン,40
661,トウバンジャン,40
662,とうもろこし油,40
663,トマトケチャップ,40
664,トマトソース,40
665,トマトピューレー,40
666,トマトペースト,40
667,なたね油,40
668,ナツメグ,40
669,なべつゆ,40
670,にんにくチューブ,40
671,パーム油,40
672,はちみつ,40
673,パプリカ,40
674,ハヤシルウ,40
675,ひまわり油,40
676,ファットスプレッド,40
677,ぶどう油,40
678,ふりかけ,40
679,フレンチドレッシング,40
680,粉末とうがらし,40
681,粉末バジル,40
682,粉末パセリ,40
683,ベーキングパウダー,40
684,ホワイトソース,40
685,マーガリン,40
686,マーボー豆腐の素,40
687,マヨネーズ,40
688,マリネ液,40
689,ミートソース,40
690,みたらしのたれ,40
691,みりん風調味料,40
692,メープルシロップ,40
693,めんつゆ,40
694,やし油,40
695,ゆずこしょう,40
696,ラード,40
697,ラーメンスープ,40
698,ラー油,40
699,わさびチューブ,40
700,果実酢,40
701,甘酢,40
702,牛脂,40
703,魚醤油,40
704,穀物酢,40
705,黒砂糖,40
706,黒酢,40
707,黒蜜,40
708,三温糖,40
709,酒かす,40
710,焼きそば粉末ソース,40
711,焼き鳥のたれ,40
712,焼き肉のたれ,40
713,上白糖,40
714,食塩,40
715,水あめ,40
716,精製塩,40
717,即席すまし汁,40
718,大豆油,40
719,中濃ソース,40
720,濃厚ソース,40
721,氷砂糖,40
722,粉あめ,40
723,並塩,40
724,米ぬか油,40
725,米酢,40
726,バター,40
727,綿実油,40
728,落花生油,40
729,粒入りマスタード,40
730,料理酒,40
731,冷やし中華のたれ,40
732,練りマスタード,40
733,和風ドレッシング,40
734,あわもち,50
735,イングリッシュマフィン,50
736,うどん,50
737,オートミール,50
738,おにぎり,50
739,ぎょうざの皮,50
740,きりたんぽ,50
741,くずでん粉,50
742,クロワッサン,50
743,コーングリッツ,50
744,コーンフラワー,50
745,コーンフレーク,50
746,コーンミール,50
747,コッペパン,50
748,ごま豆腐,50
749,こんにゃく,50
750,サゴでん粉,50
751,さつまいも,50
752,さといも,50
753,じねんじょ,50
754,ジャイアントコーン,50
755,じゃがいも,50
756,しゅうまいの皮,50
757,セレベス,50
758,そうめん・ひやむぎ,50
759,そば,50
760,だいじょ,50
761,たけのこいも,50
762,タピオカパール,50
763,ちくわぶ,50
764,ながいも,50
765,ナン,50
766,はるさめ,50
767,パン粉,50
768,ビーフン,50
769,ピザ生地,50
770,フランスパン,50
771,プレミックス粉,50
772,ベーグル,50
773,ポップコーン,50
774,マカロニ・スパゲッティ,50
775,みずいも,50
776,むらさきいも,50
777,もち,50
778,ヤーコン,50
779,やつがしら,50
780,ライスペーパー,50
781,ライ麦粉,50
782,ロールパン,50
783,押麦,50
784,乾パン,50
785,強力粉,50
786,玄穀,50
787,玄米,50
788,春巻きの皮,50
789,焼きおにぎり,50
790,焼きふ,50
791,上新粉,50
792,食パン,50
793,生パスタ,50
794,生ふ,50
795,白米,50
796,赤飯,50
797,全粒粉,50
798,中華めん,50
799,中力粉,50
800,白玉粉,50
801,薄力粉,50
802,米こうじ,50
803,米ぬか,50
804,米粉,50
805,油ふ,50
